impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Lock-Free,weak,80/20,skew,2,500000,1048576,0.80,0.70,0.029101,17.182,0.820,0.023877
Lock-Free,weak,80/20,skew,4,1000000,1048576,0.80,0.70,0.100840,9.917,0.473,0.047710
Lock-Free,weak,80/20,skew,8,2000000,1048576,0.80,0.70,0.249137,8.028,0.408,0.101718
Lock-Free,weak,80/20,skew,16,4000000,1048576,0.80,0.70,0.474693,8.427,0.502,0.238215
Lock-Free,weak,80/20,skew,1,250000,1048576,0.80,0.90,0.015538,16.090,0.732,0.011379
Lock-Free,weak,80/20,skew,2,500000,1048576,0.80,0.90,0.024537,20.378,0.924,0.022660
Lock-Free,weak,80/20,skew,4,1000000,1048576,0.80,0.90,0.093568,10.687,0.485,0.045394
Lock-Free,weak,80/20,skew,8,2000000,1048576,0.80,0.90,0.232181,8.614,0.419,0.097362
Lock-Free,weak,80/20,skew,16,4000000,1048576,0.80,0.90,0.445879,8.971,0.511,0.227851
Lock-Free,weak,80/20,skew,1,250000,1048576,0.80,0.99,0.015824,15.799,0.707,0.011192
Lock-Free,weak,80/20,skew,2,500000,1048576,0.80,0.99,0.024171,20.686,0.919,0.022223
Lock-Free,weak,80/20,skew,4,1000000,1048576,0.80,0.99,0.091551,10.923,0.487,0.044544
Lock-Free,weak,80/20,skew,8,2000000,1048576,0.80,0.99,0.226731,8.821,0.420,0.095293
Lock-Free,weak,80/20,skew,16,4000000,1048576,0.80,0.99,0.432809,9.242,0.520,0.225187
Lock-Free,weak,50/50,uniform,1,250000,16384,0.50,0.00,0.035238,7.095,0.722,0.025442
Lock-Free,weak,50/50,uniform,2,500000,16384,0.50,0.00,0.141210,3.541,0.685,0.096692
Lock-Free,weak,50/50,uniform,4,1000000,16384,0.50,0.00,0.346828,2.883,1.827,0.633563
Lock-Free,weak,50/50,uniform,8,2000000,16384,0.50,0.00,0.772121,2.590,3.641,2.811270
Lock-Free,weak,50/50,uniform,16,4000000,16384,0.50,0.00,2.136045,1.873,5.971,12.753607
Lock-Free,weak,50/50,skew,1,250000,16384,0.50,0.70,0.044863,5.572,0.677,0.030381
Lock-Free,weak,50/50,skew,2,500000,16384,0.50,0.70,0.136840,3.654,0.783,0.107167
Lock-Free,weak,50/50,skew,4,1000000,16384,0.50,0.70,0.405254,2.468,1.540,0.624248
Lock-Free,weak,50/50,skew,8,2000000,16384,0.50,0.70,0.871556,2.295,3.321,2.894740
Lock-Free,weak,50/50,skew,16,4000000,16384,0.50,0.70,2.188196,1.828,5.841,12.780792
Lock-Free,weak,50/50,skew,1,250000,16384,0.50,0.90,0.044931,5.564,0.670,0.030086
Lock-Free,weak,50/50,skew,2,500000,16384,0.50,0.90,0.139056,3.596,0.781,0.108657
Lock-Free,weak,50/50,skew,4,1000000,16384,0.50,0.90,0.408085,2.450,1.541,0.628700
Lock-Free,weak,50/50,skew,8,2000000,16384,0.50,0.90,0.887001,2.255,3.261,2.892775
Lock-Free,weak,50/50,skew,16,4000000,16384,0.50,0.90,2.213209,1.807,5.768,12.765013
Lock-Free,weak,50/50,skew,1,250000,16384,0.50,0.99,0.044825,5.577,0.667,0.029921
Lock-Free,weak,50/50,skew,2,500000,16384,0.50,0.99,0.141208,3.541,0.769,0.108577
Lock-Free,weak,50/50,skew,4,1000000,16384,0.50,0.99,0.414763,2.411,1.495,0.619918
Lock-Free,weak,50/50,skew,8,2000000,16384,0.50,0.99,0.869585,2.300,3.317,2.884157
