impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
AGH,strong,50/50,skew,4,2000000,65536,0.50,0.70,0.493442,4.053,1.144,0.564584
AGH,strong,50/50,skew,8,2000000,65536,0.50,0.70,0.367788,5.438,1.535,0.564584
AGH,strong,50/50,skew,16,2000000,65536,0.50,0.70,0.337098,5.933,1.675,0.564584
AGH,strong,50/50,skew,1,2000000,65536,0.50,0.90,0.926707,2.158,0.612,0.567290
AGH,strong,50/50,skew,2,2000000,65536,0.50,0.90,0.690430,2.897,0.822,0.567290
AGH,strong,50/50,skew,4,2000000,65536,0.50,0.90,0.479414,4.172,1.183,0.567290
AGH,strong,50/50,skew,8,2000000,65536,0.50,0.90,0.363482,5.502,1.561,0.567290
AGH,strong,50/50,skew,16,2000000,65536,0.50,0.90,0.327635,6.104,1.731,0.567290
AGH,strong,50/50,skew,1,2000000,65536,0.50,0.99,0.888449,2.251,0.631,0.560945
AGH,strong,50/50,skew,2,2000000,65536,0.50,0.99,0.682263,2.931,0.822,0.560945
AGH,strong,50/50,skew,4,2000000,65536,0.50,0.99,0.470022,4.255,1.193,0.560945
AGH,strong,50/50,skew,8,2000000,65536,0.50,0.99,0.360325,5.551,1.557,0.560945
AGH,strong,50/50,skew,16,2000000,65536,0.50,0.99,0.323031,6.191,1.737,0.560945
AGH,strong,50/50,uniform,1,2000000,262144,0.50,0.00,0.376377,5.314,0.420,0.158266
AGH,strong,50/50,uniform,2,2000000,262144,0.50,0.00,0.352591,5.672,0.449,0.158266
AGH,strong,50/50,uniform,4,2000000,262144,0.50,0.00,0.256559,7.795,0.617,0.158266
AGH,strong,50/50,uniform,8,2000000,262144,0.50,0.00,0.194511,10.282,0.814,0.158266
AGH,strong,50/50,uniform,16,2000000,262144,0.50,0.00,0.192059,10.413,0.824,0.158266
AGH,strong,50/50,skew,1,2000000,262144,0.50,0.70,0.474252,4.217,0.447,0.212058
AGH,strong,50/50,skew,2,2000000,262144,0.50,0.70,0.352633,5.672,0.601,0.212058
AGH,strong,50/50,skew,4,2000000,262144,0.50,0.70,0.305358,6.550,0.694,0.212058
AGH,strong,50/50,skew,8,2000000,262144,0.50,0.70,0.342743,5.835,0.619,0.212058
AGH,strong,50/50,skew,16,2000000,262144,0.50,0.70,0.310192,6.448,0.684,0.212058
AGH,strong,50/50,skew,1,2000000,262144,0.50,0.90,0.448694,4.457,0.457,0.205096
AGH,strong,50/50,skew,2,2000000,262144,0.50,0.90,0.333509,5.997,0.615,0.205096
AGH,strong,50/50,skew,4,2000000,262144,0.50,0.90,0.298052,6.710,0.688,0.205096
AGH,strong,50/50,skew,8,2000000,262144,0.50,0.90,0.330477,6.052,0.621,0.205096
AGH,strong,50/50,skew,16,2000000,262144,0.50,0.90,0.297833,6.715,0.689,0.205096
AGH,strong,50/50,skew,1,2000000,262144,0.50,0.99,0.428073,4.672,0.475,0.203285
AGH,strong,50/50,skew,2,2000000,262144,0.50,0.99,0.327862,6.100,0.620,0.203285
AGH,strong,50/50,skew,4,2000000,262144,0.50,0.99,0.293107,6.823,0.694,0.203285
AGH,strong,50/50,skew,8,2000000,262144,0.50,0.99,0.323084,6.190,0.629,0.203285
AGH,strong,50/50,skew,16,2000000,262144,0.50,0.99,0.292947,6.827,0.694,0.203285
AGH,strong,50/50,uniform,1,2000000,1048576,0.50,0.00,0.287083,6.967,0.336,0.096483
AGH,strong,50/50,uniform,2,2000000,1048576,0.50,0.00,0.254362,7.863,0.379,0.096483
AGH,strong,50/50,uniform,4,2000000,1048576,0.50,0.00,0.198397,10.081,0.486,0.096483
AGH,strong,50/50,uniform,8,2000000,1048576,0.50,0.00,0.191964,10.419,0.503,0.096483
AGH,strong,50/50,uniform,16,2000000,1048576,0.50,0.00,0.182351,10.968,0.529,0.096483
AGH,strong,50/50,skew,1,2000000,1048576,0.50,0.70,0.390147,5.126,0.344,0.134082
AGH,strong,50/50,skew,2,2000000,1048576,0.50,0.70,0.267194,7.485,0.502,0.134082
AGH,strong,50/50,skew,4,2000000,1048576,0.50,0.70,0.272188,7.348,0.493,0.134082
AGH,strong,50/50,skew,8,2000000,1048576,0.50,0.70,0.323908,6.175,0.414,0.134082
AGH,strong,50/50,skew,16,2000000,1048576,0.50,0.70,0.289273,6.914,0.464,0.134082
AGH,strong,50/50,skew,1,2000000,1048576,0.50,0.90,0.358841,5.573,0.353,0.126679
AGH,strong,50/50,skew,2,2000000,1048576,0.50,0.90,0.259813,7.698,0.488,0.126679
