impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.90,0.244338,4.093,1.367,0.334110
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.90,0.679225,2.945,2.083,1.414685
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.90,1.599314,2.501,3.469,5.548721
Segment,weak,80/20,skew,1,250000,16384,0.80,0.99,0.032876,7.604,0.513,0.016880
Segment,weak,80/20,skew,2,500000,16384,0.80,0.99,0.075448,6.627,0.800,0.060336
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.99,0.231093,4.327,1.450,0.335091
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.99,0.666572,3.000,2.124,1.416100
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.99,1.572610,2.544,3.516,5.528747
Segment,weak,80/20,uniform,1,250000,65536,0.80,0.00,0.023593,10.596,0.342,0.008079
Segment,weak,80/20,uniform,2,500000,65536,0.80,0.00,0.058195,8.592,0.396,0.023054
Segment,weak,80/20,uniform,4,1000000,65536,0.80,0.00,0.132460,7.549,0.639,0.084630
Segment,weak,80/20,uniform,8,2000000,65536,0.80,0.00,0.257334,7.772,1.231,0.316703
Segment,weak,80/20,uniform,16,4000000,65536,0.80,0.00,0.482966,8.282,2.981,1.439583
Segment,weak,80/20,skew,1,250000,65536,0.80,0.70,0.031321,7.982,0.420,0.013159
Segment,weak,80/20,skew,2,500000,65536,0.80,0.70,0.055363,9.031,0.593,0.032844
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.70,0.145913,6.853,0.741,0.108179
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.70,0.356520,5.610,1.029,0.366952
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.70,0.759525,5.266,2.011,1.527733
Segment,weak,80/20,skew,1,250000,65536,0.80,0.90,0.029667,8.427,0.428,0.012701
Segment,weak,80/20,skew,2,500000,65536,0.80,0.90,0.049801,10.040,0.654,0.032591
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.90,0.135049,7.405,0.792,0.106918
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.90,0.341277,5.860,1.045,0.356771
